receptor,family,tracer,measure,reference_region,n,age,source,region,region_name,left,right,mean,coverage
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Lingual","Lingual Gyrus","29.0536","28.8061","28.9298","0.98"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Occipital_Sup","Superior Occipital Gyrus","25.5588","25.6762","25.6175","0.93"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Occipital_Mid","Middle Occipital Gyrus","26.1692","26.4914","26.3303","0.96"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Occipital_Inf","Inferior Occipital Gyrus","27.1301","27.2469","27.1885","0.99"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Fusiform","Fusiform Gyrus","30.8888","30.5343","30.7116","1"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Caudate","Caudate Nucleus","52.5105","52.6154","52.563","0.9"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Putamen","Putamen","61.9228","64.4585","63.1906","1"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Pallidum","Globus Pallidus","79.0011","73.7562","76.3786","1"
"DAT","Dopamine","[123I]FP-CIT SPECT","SUVR","occipital cortex","174","61 (SD 11)","Dukart J et al., Sci Rep 2018 (PPMI healthy controls)","Thalamus","Thalamus","40.0588","36.7646","38.4117","0.97"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Precentral","Precentral Gyrus","0.0411","0.0608","0.051","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Frontal_Sup","Superior Frontal Gyrus","-0.0932","-0.078","-0.0856","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Frontal_Sup_Orb","Superior Frontal Gyrus, Orbital","-0.0339","-0.0462","-0.0401","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Frontal_Mid","Middle Frontal Gyrus","-0.0456","-0.0571","-0.0513","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Frontal_Mid_Orb","Middle Frontal Gyrus, Orbital","-0.0203","-0.021","-0.0207","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Frontal_Inf_Oper","Inferior Frontal Gyrus, Opercular","0.0348","0.0367","0.0358","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Frontal_Inf_Tri","Inferior Frontal Gyrus, Triangular","0.0259","-0.0053","0.0103","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Frontal_Inf_Orb","Inferior Frontal Gyrus, Orbital","-0.0087","-0.0121","-0.0104","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Rolandic_Oper","Rolandic Operculum","0.0696","0.1024","0.086","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Supp_Motor_Area","Supplementary Motor Area","0.0201","0.0584","0.0393","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Olfactory","Olfactory Cortex","-0.0689","-0.0792","-0.0741","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Frontal_Sup_Medial","Superior Frontal Gyrus, Medial","-0.0712","-0.085","-0.0781","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Frontal_Med_Orb","Medial Orbitofrontal Cortex","-0.0375","-0.0067","-0.0221","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Rectus","Gyrus Rectus","-0.0273","-0.0105","-0.0189","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Insula","Insula","0.0047","0.0637","0.0342","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Cingulum_Ant","Anterior Cingulate","0.028","0.0449","0.0365","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Cingulum_Mid","Middle Cingulate","0.1081","0.0908","0.0995","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Cingulum_Post","Posterior Cingulate","-0.0569","-0.1253","-0.0911","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Hippocampus","Hippocampus","-0.0659","-0.0626","-0.0643","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","ParaHippocampal","Parahippocampal Gyrus","-0.1275","-0.0999","-0.1137","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Amygdala","Amygdala","-0.0402","-0.0115","-0.0259","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Heschl","Heschl's Gyrus","0.1076","0.1801","0.1439","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Temporal_Sup","Superior Temporal Gyrus","0.0766","0.0672","0.0719","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Temporal_Pole_Sup","Temporal Pole, Superior","-0.1744","-0.1578","-0.1661","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Temporal_Mid","Middle Temporal Gyrus","0.0186","0.0211","0.0199","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Temporal_Pole_Mid","Temporal Pole, Middle","-0.1792","-0.1743","-0.1767","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Temporal_Inf","Inferior Temporal Gyrus","-0.0189","0.0072","-0.0059","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Postcentral","Postcentral Gyrus","0.0796","0.0712","0.0754","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Parietal_Sup","Superior Parietal Lobule","-0.0491","-0.0708","-0.0599","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Parietal_Inf","Inferior Parietal Lobule","0.017","-0.0031","0.0069","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","SupraMarginal","Supramarginal Gyrus","0.0634","0.0388","0.0511","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Angular","Angular Gyrus","0.0212","0.0035","0.0123","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Precuneus","Precuneus","0.006","-0.0042","0.0009","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Paracentral_Lobule","Paracentral Lobule","0.1357","0.158","0.1468","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Calcarine","Calcarine Cortex","0.0184","-0.0116","0.0034","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Cuneus","Cuneus","0.0313","0.0297","0.0305","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Lingual","Lingual Gyrus","-0.0375","-0.034","-0.0358","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Occipital_Sup","Superior Occipital Gyrus","0.0294","0.0193","0.0243","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Occipital_Mid","Middle Occipital Gyrus","0.0484","0.0254","0.0369","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Occipital_Inf","Inferior Occipital Gyrus","0.0389","0.0238","0.0313","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Fusiform","Fusiform Gyrus","-0.0299","-0.0289","-0.0294","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Caudate","Caudate Nucleus","-0.253","-0.2359","-0.2444","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Putamen","Putamen","-0.0477","-0.012","-0.0299","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Pallidum","Globus Pallidus","-0.04","-0.0221","-0.031","1"
"NET","Noradrenaline","[11C]MRB","BPND","occipital cortex","77","33.4 (SD 9.2)","Ding YS et al., Synapse 2010","Thalamus","Thalamus","0.247","0.2327","0.2398","1"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Precentral","Precentral Gyrus","22.2858","21.2692","21.7775","0.81"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Frontal_Sup","Superior Frontal Gyrus","27.6978","26.9735","27.3356","0.75"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Frontal_Sup_Orb","Superior Frontal Gyrus, Orbital","32.1779","32.0984","32.1382","0.95"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Frontal_Mid","Middle Frontal Gyrus","28.7437","29.1861","28.9649","0.78"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Frontal_Mid_Orb","Middle Frontal Gyrus, Orbital","30.3877","30.6427","30.5152","0.88"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Frontal_Inf_Oper","Inferior Frontal Gyrus, Opercular","30.0152","29.3716","29.6934","0.86"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Frontal_Inf_Tri","Inferior Frontal Gyrus, Triangular","26.631","26.4061","26.5185","0.8"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Frontal_Inf_Orb","Inferior Frontal Gyrus, Orbital","28.1254","27.5127","27.8191","0.93"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Rolandic_Oper","Rolandic Operculum","29.8242","29.2674","29.5458","0.95"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Supp_Motor_Area","Supplementary Motor Area","25.0954","23.6845","24.3899","0.85"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Olfactory","Olfactory Cortex","31.301","32.1356","31.7183","1"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Frontal_Sup_Medial","Superior Frontal Gyrus, Medial","30.5714","30.8348","30.7031","0.78"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Frontal_Med_Orb","Medial Orbitofrontal Cortex","37.5126","37.5841","37.5483","0.91"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Rectus","Gyrus Rectus","39.7224","40.0216","39.872","0.99"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Insula","Insula","38.45","41.2118","39.8309","0.99"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Cingulum_Ant","Anterior Cingulate","34.4075","31.4187","32.9131","1"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Cingulum_Mid","Middle Cingulate","29.7116","30.2286","29.9701","1"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Cingulum_Post","Posterior Cingulate","23.0915","18.2241","20.6578","1"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Hippocampus","Hippocampus","26.2578","24.3453","25.3016","0.99"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","ParaHippocampal","Parahippocampal Gyrus","51.6587","52.8375","52.2481","0.96"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Amygdala","Amygdala","32.2114","29.9532","31.0823","1"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Heschl","Heschl's Gyrus","37.4065","36.7596","37.083","0.99"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Temporal_Sup","Superior Temporal Gyrus","36.5622","32.8731","34.7177","0.93"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Temporal_Pole_Sup","Temporal Pole, Superior","41.4756","42.454","41.9648","0.68"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Temporal_Mid","Middle Temporal Gyrus","35.6617","36.0101","35.8359","0.93"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Temporal_Pole_Mid","Temporal Pole, Middle","40.8234","41.9603","41.3918","0.79"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Temporal_Inf","Inferior Temporal Gyrus","40.627","38.8983","39.7626","0.96"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Postcentral","Postcentral Gyrus","21.5373","21.2072","21.3722","0.8"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Parietal_Sup","Superior Parietal Lobule","21.5097","21.674","21.5919","0.7"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Parietal_Inf","Inferior Parietal Lobule","27.4662","27.4427","27.4544","0.89"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","SupraMarginal","Supramarginal Gyrus","28.6698","29.1047","28.8873","0.94"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Angular","Angular Gyrus","27.2623","26.2562","26.7592","0.92"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Precuneus","Precuneus","24.4432","23.9878","24.2155","0.89"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Paracentral_Lobule","Paracentral Lobule","18.6657","19.4642","19.065","0.74"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Calcarine","Calcarine Cortex","17.6543","16.5392","17.0967","0.99"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Cuneus","Cuneus","21.8247","21.2435","21.5341","0.96"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Lingual","Lingual Gyrus","20.8851","20.0021","20.4436","0.98"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Occipital_Sup","Superior Occipital Gyrus","18.1796","19.3938","18.7867","0.93"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Occipital_Mid","Middle Occipital Gyrus","23.512","24.5554","24.0337","0.96"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Occipital_Inf","Inferior Occipital Gyrus","27.3032","23.5467","25.425","0.99"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Fusiform","Fusiform Gyrus","42.532","39.8724","41.2022","1"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Caudate","Caudate Nucleus","2.6232","2.2574","2.4403","0.9"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Putamen","Putamen","9.0722","9.8573","9.4648","1"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Pallidum","Globus Pallidus","2.2913","2.15","2.2207","1"
"5-HT1A","Serotonin","[carbonyl-11C]WAY-100635","BPND","cerebellum","35","26.3 (SD 5.2)","Savli M et al., NeuroImage 2012","Thalamus","Thalamus","2.2586","2.4242","2.3414","0.97"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Precentral","Precentral Gyrus","0.7836","0.7841","0.7838","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Frontal_Sup","Superior Frontal Gyrus","0.6871","0.7476","0.7174","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Frontal_Sup_Orb","Superior Frontal Gyrus, Orbital","0.8859","0.8781","0.882","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Frontal_Mid","Middle Frontal Gyrus","0.8581","0.9149","0.8865","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Frontal_Mid_Orb","Middle Frontal Gyrus, Orbital","0.9213","0.9675","0.9444","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Frontal_Inf_Oper","Inferior Frontal Gyrus, Opercular","0.985","0.9522","0.9686","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Frontal_Inf_Tri","Inferior Frontal Gyrus, Triangular","0.9796","0.8643","0.922","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Frontal_Inf_Orb","Inferior Frontal Gyrus, Orbital","0.9184","0.8824","0.9004","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Rolandic_Oper","Rolandic Operculum","0.8436","0.8538","0.8487","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Supp_Motor_Area","Supplementary Motor Area","0.737","0.7524","0.7447","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Olfactory","Olfactory Cortex","0.7612","0.7509","0.7561","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Frontal_Sup_Medial","Superior Frontal Gyrus, Medial","0.7623","0.74","0.7512","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Frontal_Med_Orb","Medial Orbitofrontal Cortex","0.8988","0.9275","0.9132","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Rectus","Gyrus Rectus","0.8818","0.9002","0.891","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Insula","Insula","0.8176","0.9673","0.8924","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Cingulum_Ant","Anterior Cingulate","0.994","0.9842","0.9891","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Cingulum_Mid","Middle Cingulate","0.8889","0.8899","0.8894","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Cingulum_Post","Posterior Cingulate","0.5804","0.372","0.4762","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Hippocampus","Hippocampus","0.4659","0.5096","0.4878","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","ParaHippocampal","Parahippocampal Gyrus","0.2821","0.4091","0.3456","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Amygdala","Amygdala","0.8138","0.8167","0.8153","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Heschl","Heschl's Gyrus","0.7896","0.9689","0.8792","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Temporal_Sup","Superior Temporal Gyrus","0.8347","0.801","0.8179","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Temporal_Pole_Sup","Temporal Pole, Superior","0.3993","0.3467","0.373","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Temporal_Mid","Middle Temporal Gyrus","0.7879","0.8438","0.8158","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Temporal_Pole_Mid","Temporal Pole, Middle","0.3652","0.3073","0.3363","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Temporal_Inf","Inferior Temporal Gyrus","0.6473","0.7441","0.6957","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Postcentral","Postcentral Gyrus","0.7219","0.6684","0.6952","1"
"5-HT1B","Serotonin","[11C]P943","BPND","cerebellum","65","33.7 (SD 9.7)","Gallezot JD et al., J Cereb Blood Flow Metab 2010","Parietal_Sup","Superior Parietal Lobule","0.6008","0.4795","0.5402","1"
